5/100 - 400/569 |  Loss train-val = 2.1005 - 2.0275 | Acc train - val = 0.2812 - 0.3539
6/100 - 0/569 |  Loss train-val = 2.1862 - 1.9014 | Acc train - val = 0.3494 - 0.3656
6/100 - 200/569 |  Loss train-val = 1.4920 - 2.0356 | Acc train - val = 0.4193 - 0.3436
6/100 - 400/569 |  Loss train-val = 2.7053 - 2.0736 | Acc train - val = 0.2903 - 0.3459
7/100 - 0/569 |  Loss train-val = 1.3258 - 2.0356 | Acc train - val = 0.3837 - 0.3432
7/100 - 200/569 |  Loss train-val = 1.8534 - 2.0236 | Acc train - val = 0.3700 - 0.3487
7/100 - 400/569 |  Loss train-val = 2.7422 - 2.0228 | Acc train - val = 0.2884 - 0.3494
8/100 - 0/569 |  Loss train-val = 1.9326 - 2.1592 | Acc train - val = 0.3218 - 0.3433
8/100 - 200/569 |  Loss train-val = 2.5108 - 2.0424 | Acc train - val = 0.2411 - 0.3465
8/100 - 400/569 |  Loss train-val = 1.5162 - 1.9955 | Acc train - val = 0.4044 - 0.3506
9/100 - 0/569 |  Loss train-val = 1.8637 - 2.1454 | Acc train - val = 0.3130 - 0.3343
9/100 - 200/569 |  Loss train-val = 2.0572 - 1.9401 | Acc train - val = 0.3281 - 0.3542
9/100 - 400/569 |  Loss train-val = 1.5373 - 1.9627 | Acc train - val = 0.3931 - 0.3512
10/100 - 0/569 |  Loss train-val = 2.1861 - 2.1004 | Acc train - val = 0.3262 - 0.3389
10/100 - 200/569 |  Loss train-val = 1.8113 - 2.1355 | Acc train - val = 0.3612 - 0.3386
10/100 - 400/569 |  Loss train-val = 2.7119 - 2.1255 | Acc train - val = 0.3193 - 0.3425
0/100 - 0/569 |  Loss train-val = 1.8324 - 2.0326 | Acc train - val = 0.3594 - 0.3482
0/100 - 200/569 |  Loss train-val = 2.8536 - 2.0549 | Acc train - val = 0.2763 - 0.3506
0/100 - 400/569 |  Loss train-val = 2.6412 - 2.0518 | Acc train - val = 0.2644 - 0.3491
1/100 - 0/569 |  Loss train-val = 2.1228 - 2.0268 | Acc train - val = 0.3340 - 0.3484
1/100 - 200/569 |  Loss train-val = 1.5447 - 2.1927 | Acc train - val = 0.3783 - 0.3326
1/100 - 400/569 |  Loss train-val = 2.3425 - 2.1213 | Acc train - val = 0.2780 - 0.3407
2/100 - 0/569 |  Loss train-val = 3.1332 - 2.0897 | Acc train - val = 0.1981 - 0.3460
0/100 - 0/569 |  Loss train-val = 1.6906 - 2.0700 | Acc train - val = 0.2674 - 0.3471
0/100 - 200/569 |  Loss train-val = 2.2336 - 2.1521 | Acc train - val = 0.2646 - 0.3361
0/100 - 400/569 |  Loss train-val = 2.2003 - 1.9964 | Acc train - val = 0.3125 - 0.3553
1/100 - 0/569 |  Loss train-val = 1.7424 - 1.9860 | Acc train - val = 0.4008 - 0.3573
1/100 - 200/569 |  Loss train-val = 3.6112 - 2.0068 | Acc train - val = 0.1643 - 0.3540
1/100 - 400/569 |  Loss train-val = 1.1782 - 1.9515 | Acc train - val = 0.3184 - 0.3544
2/100 - 0/569 |  Loss train-val = 2.1761 - 2.0692 | Acc train - val = 0.3093 - 0.3439
2/100 - 200/569 |  Loss train-val = 1.8881 - 2.0058 | Acc train - val = 0.3730 - 0.3520
2/100 - 400/569 |  Loss train-val = 1.6381 - 1.9405 | Acc train - val = 0.3978 - 0.3584
3/100 - 0/569 |  Loss train-val = 2.5823 - 2.1007 | Acc train - val = 0.2383 - 0.3360
3/100 - 200/569 |  Loss train-val = 1.5975 - 1.9979 | Acc train - val = 0.4205 - 0.3521
3/100 - 400/569 |  Loss train-val = 1.7763 - 2.0226 | Acc train - val = 0.3135 - 0.3462
4/100 - 0/569 |  Loss train-val = 1.7251 - 2.0715 | Acc train - val = 0.3738 - 0.3453
4/100 - 200/569 |  Loss train-val = 2.3006 - 2.0535 | Acc train - val = 0.3608 - 0.3414
4/100 - 400/569 |  Loss train-val = 1.4846 - 2.0082 | Acc train - val = 0.4524 - 0.3510
5/100 - 0/569 |  Loss train-val = 1.4742 - 2.1506 | Acc train - val = 0.3819 - 0.3382
5/100 - 200/569 |  Loss train-val = 1.9474 - 2.0048 | Acc train - val = 0.3160 - 0.3514
5/100 - 400/569 |  Loss train-val = 2.1550 - 2.0251 | Acc train - val = 0.2969 - 0.3535
6/100 - 0/569 |  Loss train-val = 1.8319 - 2.0404 | Acc train - val = 0.3919 - 0.3447
6/100 - 200/569 |  Loss train-val = 1.6620 - 1.9499 | Acc train - val = 0.3882 - 0.3593
6/100 - 400/569 |  Loss train-val = 1.9702 - 2.0667 | Acc train - val = 0.3716 - 0.3458
7/100 - 0/569 |  Loss train-val = 1.5753 - 1.9459 | Acc train - val = 0.3292 - 0.3575
7/100 - 200/569 |  Loss train-val = 2.2188 - 2.0781 | Acc train - val = 0.2963 - 0.3406
7/100 - 400/569 |  Loss train-val = 2.1028 - 2.0731 | Acc train - val = 0.3239 - 0.3436
8/100 - 0/569 |  Loss train-val = 2.2255 - 1.9813 | Acc train - val = 0.3388 - 0.3553
8/100 - 200/569 |  Loss train-val = 2.4329 - 1.9572 | Acc train - val = 0.2945 - 0.3609
8/100 - 400/569 |  Loss train-val = 1.6859 - 1.9761 | Acc train - val = 0.3619 - 0.3500
9/100 - 0/569 |  Loss train-val = 1.9607 - 2.0012 | Acc train - val = 0.4219 - 0.3560
9/100 - 200/569 |  Loss train-val = 1.8045 - 2.0541 | Acc train - val = 0.4293 - 0.3512
9/100 - 400/569 |  Loss train-val = 2.5638 - 2.0901 | Acc train - val = 0.3011 - 0.3376
10/100 - 0/569 |  Loss train-val = 2.1365 - 2.0498 | Acc train - val = 0.3509 - 0.3502
10/100 - 200/569 |  Loss train-val = 3.1083 - 2.1085 | Acc train - val = 0.2037 - 0.3382
10/100 - 400/569 |  Loss train-val = 1.1663 - 2.0109 | Acc train - val = 0.4338 - 0.3489
11/100 - 0/569 |  Loss train-val = 2.2008 - 1.9546 | Acc train - val = 0.3063 - 0.3564
11/100 - 200/569 |  Loss train-val = 1.4636 - 2.0616 | Acc train - val = 0.4173 - 0.3476
11/100 - 400/569 |  Loss train-val = 2.6035 - 2.0475 | Acc train - val = 0.2495 - 0.3430
12/100 - 0/569 |  Loss train-val = 2.1059 - 2.1364 | Acc train - val = 0.2443 - 0.3431
12/100 - 200/569 |  Loss train-val = 2.5861 - 2.0070 | Acc train - val = 0.3173 - 0.3529
12/100 - 400/569 |  Loss train-val = 2.2150 - 1.9168 | Acc train - val = 0.3011 - 0.3554
13/100 - 0/569 |  Loss train-val = 3.5409 - 2.0675 | Acc train - val = 0.2025 - 0.3542
13/100 - 200/569 |  Loss train-val = 2.3580 - 1.9750 | Acc train - val = 0.2335 - 0.3511
13/100 - 400/569 |  Loss train-val = 1.7356 - 1.9715 | Acc train - val = 0.3345 - 0.3525
14/100 - 0/569 |  Loss train-val = 1.8086 - 2.0510 | Acc train - val = 0.3077 - 0.3472
14/100 - 200/569 |  Loss train-val = 2.2509 - 2.0933 | Acc train - val = 0.3383 - 0.3396
14/100 - 400/569 |  Loss train-val = 1.9388 - 1.9515 | Acc train - val = 0.4297 - 0.3559
15/100 - 0/569 |  Loss train-val = 1.7606 - 1.9988 | Acc train - val = 0.4069 - 0.3493
15/100 - 200/569 |  Loss train-val = 1.3895 - 2.0329 | Acc train - val = 0.4336 - 0.3461
15/100 - 400/569 |  Loss train-val = 2.7003 - 2.0658 | Acc train - val = 0.2385 - 0.3413
16/100 - 0/569 |  Loss train-val = 1.6276 - 2.0525 | Acc train - val = 0.4186 - 0.3491
16/100 - 200/569 |  Loss train-val = 1.7218 - 1.9503 | Acc train - val = 0.3750 - 0.3570
16/100 - 400/569 |  Loss train-val = 1.0598 - 1.9883 | Acc train - val = 0.3922 - 0.3538
17/100 - 0/569 |  Loss train-val = 3.0272 - 2.0221 | Acc train - val = 0.2325 - 0.3497
17/100 - 200/569 |  Loss train-val = 2.2915 - 1.9491 | Acc train - val = 0.2801 - 0.3611
17/100 - 400/569 |  Loss train-val = 2.3729 - 2.0343 | Acc train - val = 0.2876 - 0.3433
18/100 - 0/569 |  Loss train-val = 2.2299 - 2.0036 | Acc train - val = 0.3457 - 0.3426
18/100 - 200/569 |  Loss train-val = 1.2850 - 2.0693 | Acc train - val = 0.3542 - 0.3430
18/100 - 400/569 |  Loss train-val = 2.4443 - 1.9137 | Acc train - val = 0.2779 - 0.3553
19/100 - 0/569 |  Loss train-val = 2.0693 - 1.9346 | Acc train - val = 0.3542 - 0.3548
19/100 - 200/569 |  Loss train-val = 1.2860 - 2.1725 | Acc train - val = 0.4423 - 0.3304
19/100 - 400/569 |  Loss train-val = 2.2192 - 2.0362 | Acc train - val = 0.3001 - 0.3497
20/100 - 0/569 |  Loss train-val = 1.1158 - 1.8643 | Acc train - val = 0.4831 - 0.3671
0/100 - 0/569 |  Loss train-val = 1.5827 - 1.9593 | Acc train - val = 0.4036 - 0.3512
0/100 - 200/569 |  Loss train-val = 1.6941 - 1.9217 | Acc train - val = 0.4411 - 0.3562
0/100 - 400/569 |  Loss train-val = 1.3341 - 2.0047 | Acc train - val = 0.4303 - 0.3509
1/100 - 0/569 |  Loss train-val = 1.1614 - 1.9652 | Acc train - val = 0.4531 - 0.3549
1/100 - 200/569 |  Loss train-val = 1.9407 - 2.0831 | Acc train - val = 0.3387 - 0.3426
1/100 - 400/569 |  Loss train-val = 1.7744 - 1.9595 | Acc train - val = 0.3617 - 0.3510
2/100 - 0/569 |  Loss train-val = 1.4493 - 2.0703 | Acc train - val = 0.4090 - 0.3453
2/100 - 200/569 |  Loss train-val = 1.9005 - 1.9483 | Acc train - val = 0.3564 - 0.3549
2/100 - 400/569 |  Loss train-val = 0.8228 - 2.1018 | Acc train - val = 0.4336 - 0.3399
3/100 - 0/569 |  Loss train-val = 1.1053 - 1.9865 | Acc train - val = 0.4117 - 0.3492
3/100 - 200/569 |  Loss train-val = 1.8994 - 1.9546 | Acc train - val = 0.3704 - 0.3497
3/100 - 400/569 |  Loss train-val = 1.8555 - 1.8741 | Acc train - val = 0.3838 - 0.3654
4/100 - 0/569 |  Loss train-val = 2.6979 - 2.0992 | Acc train - val = 0.2845 - 0.3380
4/100 - 200/569 |  Loss train-val = 2.1328 - 2.0016 | Acc train - val = 0.3438 - 0.3497
4/100 - 400/569 |  Loss train-val = 2.1861 - 2.0129 | Acc train - val = 0.3251 - 0.3518
5/100 - 0/569 |  Loss train-val = 1.9334 - 1.9489 | Acc train - val = 0.3168 - 0.3554
5/100 - 200/569 |  Loss train-val = 1.4330 - 2.0217 | Acc train - val = 0.3772 - 0.3472
5/100 - 400/569 |  Loss train-val = 1.5921 - 1.9026 | Acc train - val = 0.3648 - 0.3623
6/100 - 0/569 |  Loss train-val = 2.0126 - 1.9664 | Acc train - val = 0.3299 - 0.3555
6/100 - 200/569 |  Loss train-val = 1.7475 - 2.0089 | Acc train - val = 0.3732 - 0.3464
6/100 - 400/569 |  Loss train-val = 1.7357 - 1.9822 | Acc train - val = 0.4183 - 0.3489
7/100 - 0/569 |  Loss train-val = 1.9244 - 2.0218 | Acc train - val = 0.4332 - 0.3519
7/100 - 200/569 |  Loss train-val = 2.7119 - 1.9652 | Acc train - val = 0.2546 - 0.3537
7/100 - 400/569 |  Loss train-val = 1.3754 - 2.1030 | Acc train - val = 0.3817 - 0.3398
8/100 - 0/569 |  Loss train-val = 1.4833 - 2.0988 | Acc train - val = 0.3900 - 0.3414
8/100 - 200/569 |  Loss train-val = 1.5885 - 1.9343 | Acc train - val = 0.3648 - 0.3557
8/100 - 400/569 |  Loss train-val = 1.7957 - 2.0628 | Acc train - val = 0.2759 - 0.3439
9/100 - 0/569 |  Loss train-val = 2.5399 - 1.9394 | Acc train - val = 0.2464 - 0.3634
9/100 - 200/569 |  Loss train-val = 2.1650 - 2.0029 | Acc train - val = 0.4062 - 0.3540
9/100 - 400/569 |  Loss train-val = 2.2815 - 1.9824 | Acc train - val = 0.2448 - 0.3436
10/100 - 0/569 |  Loss train-val = 1.7459 - 1.8713 | Acc train - val = 0.4256 - 0.3695
10/100 - 200/569 |  Loss train-val = 1.1690 - 1.9866 | Acc train - val = 0.4063 - 0.3520
10/100 - 400/569 |  Loss train-val = 1.9746 - 2.0580 | Acc train - val = 0.2787 - 0.3420
11/100 - 0/569 |  Loss train-val = 1.7803 - 2.0620 | Acc train - val = 0.3404 - 0.3443
11/100 - 200/569 |  Loss train-val = 1.8707 - 1.9247 | Acc train - val = 0.3311 - 0.3602
11/100 - 400/569 |  Loss train-val = 2.0645 - 2.1119 | Acc train - val = 0.3635 - 0.3442
12/100 - 0/569 |  Loss train-val = 2.0322 - 2.0662 | Acc train - val = 0.3281 - 0.3415
12/100 - 200/569 |  Loss train-val = 2.3830 - 2.0315 | Acc train - val = 0.2911 - 0.3518
12/100 - 400/569 |  Loss train-val = 1.6603 - 1.9457 | Acc train - val = 0.3504 - 0.3591
13/100 - 0/569 |  Loss train-val = 0.7651 - 2.0062 | Acc train - val = 0.4241 - 0.3503
13/100 - 200/569 |  Loss train-val = 2.1141 - 2.0559 | Acc train - val = 0.3522 - 0.3421
13/100 - 400/569 |  Loss train-val = 1.6004 - 2.0147 | Acc train - val = 0.4103 - 0.3553
14/100 - 0/569 |  Loss train-val = 2.1558 - 1.8715 | Acc train - val = 0.3417 - 0.3626
14/100 - 200/569 |  Loss train-val = 2.1187 - 1.9586 | Acc train - val = 0.3679 - 0.3559
14/100 - 400/569 |  Loss train-val = 2.5156 - 2.0176 | Acc train - val = 0.3203 - 0.3471
15/100 - 0/569 |  Loss train-val = 2.9160 - 2.0106 | Acc train - val = 0.3306 - 0.3515
15/100 - 200/569 |  Loss train-val = 1.0281 - 2.0448 | Acc train - val = 0.4594 - 0.3492
15/100 - 400/569 |  Loss train-val = 2.0342 - 1.9603 | Acc train - val = 0.2357 - 0.3497
16/100 - 0/569 |  Loss train-val = 1.8607 - 2.0355 | Acc train - val = 0.3991 - 0.3458
16/100 - 200/569 |  Loss train-val = 2.0587 - 2.0159 | Acc train - val = 0.3682 - 0.3521
16/100 - 400/569 |  Loss train-val = 1.5044 - 2.0059 | Acc train - val = 0.3852 - 0.3485
17/100 - 0/569 |  Loss train-val = 2.7666 - 1.9724 | Acc train - val = 0.2390 - 0.3528
17/100 - 200/569 |  Loss train-val = 1.6755 - 2.0517 | Acc train - val = 0.3297 - 0.3480
17/100 - 400/569 |  Loss train-val = 2.4768 - 1.9774 | Acc train - val = 0.2981 - 0.3510
18/100 - 0/569 |  Loss train-val = 1.9583 - 2.0112 | Acc train - val = 0.4018 - 0.3458
18/100 - 200/569 |  Loss train-val = 1.5738 - 2.0145 | Acc train - val = 0.3007 - 0.3459
18/100 - 400/569 |  Loss train-val = 2.6691 - 1.8575 | Acc train - val = 0.2849 - 0.3626
19/100 - 0/569 |  Loss train-val = 2.2135 - 2.0646 | Acc train - val = 0.3371 - 0.3391
19/100 - 200/569 |  Loss train-val = 2.3155 - 2.0570 | Acc train - val = 0.2445 - 0.3408
19/100 - 400/569 |  Loss train-val = 2.6388 - 1.9887 | Acc train - val = 0.2856 - 0.3516
20/100 - 0/569 |  Loss train-val = 2.7479 - 2.0123 | Acc train - val = 0.2266 - 0.3463
20/100 - 200/569 |  Loss train-val = 2.8477 - 1.9081 | Acc train - val = 0.2500 - 0.3596
20/100 - 400/569 |  Loss train-val = 1.9296 - 1.9591 | Acc train - val = 0.3077 - 0.3564
21/100 - 0/569 |  Loss train-val = 2.0258 - 1.9186 | Acc train - val = 0.3720 - 0.3550
21/100 - 200/569 |  Loss train-val = 1.7604 - 1.9512 | Acc train - val = 0.4330 - 0.3525
21/100 - 400/569 |  Loss train-val = 2.0070 - 2.0046 | Acc train - val = 0.3365 - 0.3540
22/100 - 0/569 |  Loss train-val = 2.3386 - 1.8377 | Acc train - val = 0.2818 - 0.3677
22/100 - 200/569 |  Loss train-val = 1.3244 - 2.1551 | Acc train - val = 0.4467 - 0.3341
22/100 - 400/569 |  Loss train-val = 1.8909 - 1.8719 | Acc train - val = 0.3936 - 0.3630
23/100 - 0/569 |  Loss train-val = 1.6672 - 2.0150 | Acc train - val = 0.3975 - 0.3495
23/100 - 200/569 |  Loss train-val = 2.4756 - 1.9680 | Acc train - val = 0.3190 - 0.3516
23/100 - 400/569 |  Loss train-val = 2.5208 - 1.9852 | Acc train - val = 0.3571 - 0.3499
24/100 - 0/569 |  Loss train-val = 1.5517 - 1.9591 | Acc train - val = 0.2877 - 0.3538
0/100 - 0/569 |  Loss train-val = 2.2655 - 2.0011 | Acc train - val = 0.3392 - 0.3479
0/100 - 200/569 |  Loss train-val = 2.8067 - 2.0140 | Acc train - val = 0.2092 - 0.3513
0/100 - 400/569 |  Loss train-val = 1.7347 - 1.8568 | Acc train - val = 0.3927 - 0.3658
1/100 - 0/569 |  Loss train-val = 2.8298 - 1.9172 | Acc train - val = 0.2955 - 0.3609
1/100 - 200/569 |  Loss train-val = 1.2918 - 1.9587 | Acc train - val = 0.4467 - 0.3521
1/100 - 400/569 |  Loss train-val = 1.9534 - 1.8638 | Acc train - val = 0.3064 - 0.3644
2/100 - 0/569 |  Loss train-val = 1.6901 - 1.9976 | Acc train - val = 0.4130 - 0.3515
2/100 - 200/569 |  Loss train-val = 1.7977 - 2.0443 | Acc train - val = 0.3576 - 0.3461
2/100 - 400/569 |  Loss train-val = 1.7733 - 2.1504 | Acc train - val = 0.3794 - 0.3380
3/100 - 0/569 |  Loss train-val = 2.1457 - 1.9537 | Acc train - val = 0.3329 - 0.3554
3/100 - 200/569 |  Loss train-val = 2.4571 - 1.9905 | Acc train - val = 0.3398 - 0.3477
3/100 - 400/569 |  Loss train-val = 1.3933 - 1.9317 | Acc train - val = 0.4628 - 0.3630
4/100 - 0/569 |  Loss train-val = 1.9681 - 1.9378 | Acc train - val = 0.2944 - 0.3546
4/100 - 200/569 |  Loss train-val = 0.9596 - 2.0145 | Acc train - val = 0.4935 - 0.3518
4/100 - 400/569 |  Loss train-val = 3.3390 - 2.0407 | Acc train - val = 0.1553 - 0.3452
5/100 - 0/569 |  Loss train-val = 2.2694 - 1.8893 | Acc train - val = 0.2769 - 0.3617
5/100 - 200/569 |  Loss train-val = 1.8804 - 1.8804 | Acc train - val = 0.3614 - 0.3635
5/100 - 400/569 |  Loss train-val = 1.4385 - 1.9858 | Acc train - val = 0.3962 - 0.3523
6/100 - 0/569 |  Loss train-val = 2.1225 - 1.9369 | Acc train - val = 0.3155 - 0.3536
6/100 - 200/569 |  Loss train-val = 1.5168 - 1.9806 | Acc train - val = 0.4314 - 0.3546
6/100 - 400/569 |  Loss train-val = 1.7367 - 2.0850 | Acc train - val = 0.3444 - 0.3410
7/100 - 0/569 |  Loss train-val = 1.9915 - 2.0677 | Acc train - val = 0.3005 - 0.3461
7/100 - 200/569 |  Loss train-val = 1.4084 - 2.0308 | Acc train - val = 0.4595 - 0.3499
7/100 - 400/569 |  Loss train-val = 3.5018 - 1.9259 | Acc train - val = 0.2244 - 0.3540
8/100 - 0/569 |  Loss train-val = 2.3838 - 1.9427 | Acc train - val = 0.2987 - 0.3571
8/100 - 200/569 |  Loss train-val = 2.8201 - 1.9669 | Acc train - val = 0.2700 - 0.3550
8/100 - 400/569 |  Loss train-val = 1.9398 - 1.9810 | Acc train - val = 0.3943 - 0.3529
9/100 - 0/569 |  Loss train-val = 2.0324 - 1.8343 | Acc train - val = 0.3119 - 0.3614
9/100 - 200/569 |  Loss train-val = 2.1672 - 1.8580 | Acc train - val = 0.2514 - 0.3680
9/100 - 400/569 |  Loss train-val = 2.1501 - 2.0209 | Acc train - val = 0.2846 - 0.3447
10/100 - 0/569 |  Loss train-val = 2.0692 - 1.8361 | Acc train - val = 0.3100 - 0.3644
10/100 - 200/569 |  Loss train-val = 1.1135 - 1.9767 | Acc train - val = 0.5409 - 0.3498
10/100 - 400/569 |  Loss train-val = 2.0758 - 2.0680 | Acc train - val = 0.3639 - 0.3412
11/100 - 0/569 |  Loss train-val = 2.8882 - 2.0001 | Acc train - val = 0.2507 - 0.3504
11/100 - 200/569 |  Loss train-val = 1.7815 - 1.9950 | Acc train - val = 0.2784 - 0.3500
11/100 - 400/569 |  Loss train-val = 2.0771 - 1.9481 | Acc train - val = 0.2704 - 0.3565
12/100 - 0/569 |  Loss train-val = 1.5228 - 1.8834 | Acc train - val = 0.4261 - 0.3644
12/100 - 200/569 |  Loss train-val = 1.5339 - 2.0448 | Acc train - val = 0.3991 - 0.3459
12/100 - 400/569 |  Loss train-val = 1.9792 - 2.0268 | Acc train - val = 0.3783 - 0.3513
13/100 - 0/569 |  Loss train-val = 3.4096 - 1.9209 | Acc train - val = 0.2574 - 0.3613
13/100 - 200/569 |  Loss train-val = 1.6131 - 1.9063 | Acc train - val = 0.4192 - 0.3603
13/100 - 400/569 |  Loss train-val = 1.3826 - 2.0043 | Acc train - val = 0.4416 - 0.3512
14/100 - 0/569 |  Loss train-val = 0.8384 - 2.0473 | Acc train - val = 0.4224 - 0.3424
14/100 - 200/569 |  Loss train-val = 1.4326 - 2.0148 | Acc train - val = 0.4284 - 0.3489
14/100 - 400/569 |  Loss train-val = 1.4343 - 1.9093 | Acc train - val = 0.3981 - 0.3552
15/100 - 0/569 |  Loss train-val = 1.2862 - 1.9527 | Acc train - val = 0.4553 - 0.3483
15/100 - 200/569 |  Loss train-val = 1.7585 - 2.0297 | Acc train - val = 0.3600 - 0.3484
15/100 - 400/569 |  Loss train-val = 1.4592 - 2.0733 | Acc train - val = 0.4434 - 0.3416
16/100 - 0/569 |  Loss train-val = 2.1913 - 2.0269 | Acc train - val = 0.2844 - 0.3445
16/100 - 200/569 |  Loss train-val = 1.9927 - 1.8799 | Acc train - val = 0.2760 - 0.3603
16/100 - 400/569 |  Loss train-val = 2.0182 - 1.8717 | Acc train - val = 0.3263 - 0.3604
17/100 - 0/569 |  Loss train-val = 1.8721 - 1.9055 | Acc train - val = 0.4084 - 0.3561
17/100 - 200/569 |  Loss train-val = 1.0738 - 1.8855 | Acc train - val = 0.4603 - 0.3654
17/100 - 400/569 |  Loss train-val = 1.4191 - 1.8857 | Acc train - val = 0.3634 - 0.3563
18/100 - 0/569 |  Loss train-val = 1.2368 - 1.9518 | Acc train - val = 0.4014 - 0.3488
18/100 - 200/569 |  Loss train-val = 1.8080 - 1.9056 | Acc train - val = 0.3426 - 0.3558
18/100 - 400/569 |  Loss train-val = 2.2277 - 1.9330 | Acc train - val = 0.3643 - 0.3563
19/100 - 0/569 |  Loss train-val = 1.3977 - 2.0572 | Acc train - val = 0.4665 - 0.3414
19/100 - 200/569 |  Loss train-val = 1.9558 - 1.9522 | Acc train - val = 0.3606 - 0.3515
19/100 - 400/569 |  Loss train-val = 1.6942 - 1.9620 | Acc train - val = 0.3498 - 0.3524
20/100 - 0/569 |  Loss train-val = 1.5671 - 1.8093 | Acc train - val = 0.3495 - 0.3697
0/100 - 0/569 |  Loss train-val = 2.1834 - 1.9855 | Acc train - val = 0.2935 - 0.3504
0/100 - 200/569 |  Loss train-val = 0.8784 - 1.9159 | Acc train - val = 0.5021 - 0.3573
0/100 - 400/569 |  Loss train-val = 2.3014 - 1.9088 | Acc train - val = 0.2759 - 0.3581
1/100 - 0/569 |  Loss train-val = 2.1506 - 1.9153 | Acc train - val = 0.3102 - 0.3557
1/100 - 200/569 |  Loss train-val = 2.2285 - 1.9152 | Acc train - val = 0.3417 - 0.3535
1/100 - 400/569 |  Loss train-val = 2.2739 - 2.0256 | Acc train - val = 0.3523 - 0.3462
2/100 - 0/569 |  Loss train-val = 2.1039 - 1.9187 | Acc train - val = 0.2257 - 0.3499
2/100 - 200/569 |  Loss train-val = 2.3624 - 2.0004 | Acc train - val = 0.2536 - 0.3511
2/100 - 400/569 |  Loss train-val = 2.3085 - 1.9230 | Acc train - val = 0.2438 - 0.3582
3/100 - 0/569 |  Loss train-val = 2.3282 - 1.9757 | Acc train - val = 0.3281 - 0.3519
3/100 - 200/569 |  Loss train-val = 1.5577 - 1.9733 | Acc train - val = 0.4076 - 0.3536
3/100 - 400/569 |  Loss train-val = 0.9425 - 1.7948 | Acc train - val = 0.3878 - 0.3669
4/100 - 0/569 |  Loss train-val = 1.8971 - 1.9383 | Acc train - val = 0.3258 - 0.3549
4/100 - 200/569 |  Loss train-val = 2.3416 - 1.9857 | Acc train - val = 0.2563 - 0.3550
4/100 - 400/569 |  Loss train-val = 1.5269 - 1.9235 | Acc train - val = 0.3887 - 0.3564
5/100 - 0/569 |  Loss train-val = 1.8216 - 1.8825 | Acc train - val = 0.2884 - 0.3638
5/100 - 200/569 |  Loss train-val = 1.1068 - 2.0605 | Acc train - val = 0.4564 - 0.3375
5/100 - 400/569 |  Loss train-val = 1.8920 - 2.0610 | Acc train - val = 0.3522 - 0.3413
6/100 - 0/569 |  Loss train-val = 1.0812 - 1.8277 | Acc train - val = 0.3438 - 0.3561
6/100 - 200/569 |  Loss train-val = 1.2079 - 2.0115 | Acc train - val = 0.4314 - 0.3472
6/100 - 400/569 |  Loss train-val = 1.3186 - 1.9784 | Acc train - val = 0.5000 - 0.3540
7/100 - 0/569 |  Loss train-val = 2.0532 - 1.9835 | Acc train - val = 0.2918 - 0.3508
7/100 - 200/569 |  Loss train-val = 2.3777 - 1.9438 | Acc train - val = 0.2505 - 0.3503
7/100 - 400/569 |  Loss train-val = 2.1051 - 1.8586 | Acc train - val = 0.3173 - 0.3692
8/100 - 0/569 |  Loss train-val = 1.1153 - 1.9475 | Acc train - val = 0.4872 - 0.3554
8/100 - 200/569 |  Loss train-val = 2.5908 - 1.9691 | Acc train - val = 0.3173 - 0.3535
8/100 - 400/569 |  Loss train-val = 1.0615 - 1.9497 | Acc train - val = 0.3634 - 0.3494
9/100 - 0/569 |  Loss train-val = 1.2284 - 1.8486 | Acc train - val = 0.2908 - 0.3709
9/100 - 200/569 |  Loss train-val = 2.3564 - 1.9074 | Acc train - val = 0.2829 - 0.3603
9/100 - 400/569 |  Loss train-val = 2.1461 - 1.8975 | Acc train - val = 0.3119 - 0.3562
10/100 - 0/569 |  Loss train-val = 1.2672 - 1.8820 | Acc train - val = 0.4338 - 0.3644
10/100 - 200/569 |  Loss train-val = 1.8386 - 1.8608 | Acc train - val = 0.3203 - 0.3571
10/100 - 400/569 |  Loss train-val = 1.6816 - 2.0006 | Acc train - val = 0.3872 - 0.3472
11/100 - 0/569 |  Loss train-val = 2.3255 - 2.0173 | Acc train - val = 0.2259 - 0.3479
11/100 - 200/569 |  Loss train-val = 0.9490 - 1.9243 | Acc train - val = 0.4746 - 0.3575
11/100 - 400/569 |  Loss train-val = 0.7917 - 2.0436 | Acc train - val = 0.4219 - 0.3434
12/100 - 0/569 |  Loss train-val = 1.6482 - 1.9335 | Acc train - val = 0.4076 - 0.3535
12/100 - 200/569 |  Loss train-val = 1.4898 - 1.9501 | Acc train - val = 0.3834 - 0.3587
12/100 - 400/569 |  Loss train-val = 0.6672 - 1.8480 | Acc train - val = 0.5031 - 0.3611
13/100 - 0/569 |  Loss train-val = 2.1186 - 1.8939 | Acc train - val = 0.3392 - 0.3596
13/100 - 200/569 |  Loss train-val = 1.3175 - 1.9473 | Acc train - val = 0.3936 - 0.3581
13/100 - 400/569 |  Loss train-val = 1.7166 - 1.9377 | Acc train - val = 0.3819 - 0.3559
14/100 - 0/569 |  Loss train-val = 2.8996 - 1.9360 | Acc train - val = 0.2611 - 0.3522
14/100 - 200/569 |  Loss train-val = 1.7203 - 1.8215 | Acc train - val = 0.4192 - 0.3670
14/100 - 400/569 |  Loss train-val = 2.5302 - 2.0087 | Acc train - val = 0.3187 - 0.3458
15/100 - 0/569 |  Loss train-val = 1.1012 - 1.9305 | Acc train - val = 0.4932 - 0.3603
